REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
SKYROS,PV_Ex,1,2035,0.001
SKYROS,PV_Ex,1,2040,0.001
SKYROS,PV_Ex,1,2045,0.001
SKYROS,PV_Ex,1,2050,0.001
SERIFOS,PV_Ex,1,2023,0.001
SERIFOS,PV_Ex,1,2025,0.001
SERIFOS,PV_Ex,1,2030,0.001
SERIFOS,PV_Ex,1,2035,0.001
SERIFOS,PV_Ex,1,2040,0.001
SERIFOS,PV_Ex,1,2045,0.001
SERIFOS,PV_Ex,1,2050,0.001
RODOS,Rodos,1,2023,1.66
RODOS,Rodos,1,2025,1.66
RODOS,Rodos,1,2030,1.66
RODOS,Rodos,1,2035,1.66
RODOS,Rodos,1,2040,1.66
RODOS,Rodos,1,2045,1.66
RODOS,Rodos,1,2050,1.66
EL65,RooftopPV,1,2023,0.001
EL65,RooftopPV,1,2025,0.001
EL65,RooftopPV,1,2030,0.001
EL65,RooftopPV,1,2035,0.001
EL65,RooftopPV,1,2040,0.001
EL65,RooftopPV,1,2045,0.001
EL65,RooftopPV,1,2050,0.001
Crete,RooftopPV,1,2023,0.001
Crete,RooftopPV,1,2025,0.001
Crete,RooftopPV,1,2030,0.001
Crete,RooftopPV,1,2035,0.001
Crete,RooftopPV,1,2040,0.001
Crete,RooftopPV,1,2045,0.001
Crete,RooftopPV,1,2050,0.001
THIRA,RooftopPV,1,2023,0.001
THIRA,RooftopPV,1,2025,0.001
THIRA,RooftopPV,1,2030,0.001
THIRA,RooftopPV,1,2035,0.001
THIRA,RooftopPV,1,2040,0.001
THIRA,RooftopPV,1,2045,0.001
THIRA,RooftopPV,1,2050,0.001
SAMOS,RooftopPV,1,2023,0.001
SAMOS,RooftopPV,1,2025,0.001
SAMOS,RooftopPV,1,2030,0.001
SAMOS,RooftopPV,1,2035,0.001
SAMOS,RooftopPV,1,2040,0.001
SAMOS,RooftopPV,1,2045,0.001
SAMOS,RooftopPV,1,2050,0.001
CHIOS,RooftopPV,1,2023,0.001
CHIOS,RooftopPV,1,2025,0.001
CHIOS,RooftopPV,1,2030,0.001
CHIOS,RooftopPV,1,2035,0.001
CHIOS,RooftopPV,1,2040,0.001
CHIOS,RooftopPV,1,2045,0.001
CHIOS,RooftopPV,1,2050,0.001
LESVOS,RooftopPV,1,2023,0.001
LESVOS,RooftopPV,1,2025,0.001
LESVOS,RooftopPV,1,2030,0.001
LESVOS,RooftopPV,1,2035,0.001
LESVOS,RooftopPV,1,2040,0.001
LESVOS,RooftopPV,1,2045,0.001
LESVOS,RooftopPV,1,2050,0.001
LEMNOS,RooftopPV,1,2023,0.001
LEMNOS,RooftopPV,1,2025,0.001
LEMNOS,RooftopPV,1,2030,0.001
LEMNOS,RooftopPV,1,2035,0.001
LEMNOS,RooftopPV,1,2040,0.001
LEMNOS,RooftopPV,1,2045,0.001
LEMNOS,RooftopPV,1,2050,0.001
KOS,RooftopPV,1,2023,0.001
KOS,RooftopPV,1,2025,0.001
KOS,RooftopPV,1,2030,0.001
KOS,RooftopPV,1,2035,0.001
KOS,RooftopPV,1,2040,0.001
KOS,RooftopPV,1,2045,0.001
KOS,RooftopPV,1,2050,0.001
KARPATHOS,RooftopPV,1,2023,0.001
KARPATHOS,RooftopPV,1,2025,0.001
KARPATHOS,RooftopPV,1,2030,0.001
KARPATHOS,RooftopPV,1,2035,0.001
KARPATHOS,RooftopPV,1,2040,0.001
KARPATHOS,RooftopPV,1,2045,0.001
KARPATHOS,RooftopPV,1,2050,0.001
RODOS,RooftopPV,1,2023,0.001
RODOS,RooftopPV,1,2025,0.001
RODOS,RooftopPV,1,2030,0.001
RODOS,RooftopPV,1,2035,0.001
RODOS,RooftopPV,1,2040,0.001
RODOS,RooftopPV,1,2045,0.001
RODOS,RooftopPV,1,2050,0.001
SKYROS,RooftopPV,1,2023,0.001
SKYROS,RooftopPV,1,2025,0.001
SKYROS,RooftopPV,1,2030,0.001
SKYROS,RooftopPV,1,2035,0.001
SKYROS,RooftopPV,1,2040,0.001
SKYROS,RooftopPV,1,2045,0.001
SKYROS,RooftopPV,1,2050,0.001
SERIFOS,RooftopPV,1,2023,0.001
SERIFOS,RooftopPV,1,2025,0.001
SERIFOS,RooftopPV,1,2030,0.001
SERIFOS,RooftopPV,1,2035,0.001
SERIFOS,RooftopPV,1,2040,0.001
SERIFOS,RooftopPV,1,2045,0.001
SERIFOS,RooftopPV,1,2050,0.001
EL65,RooftopPV_Ex,1,2023,0.001
EL65,RooftopPV_Ex,1,2025,0.001
EL65,RooftopPV_Ex,1,2030,0.001
EL65,RooftopPV_Ex,1,2035,0.001
EL65,RooftopPV_Ex,1,2040,0.001
EL65,RooftopPV_Ex,1,2045,0.001
EL65,RooftopPV_Ex,1,2050,0.001
Crete,RooftopPV_Ex,1,2023,0.001
Crete,RooftopPV_Ex,1,2025,0.001
Crete,RooftopPV_Ex,1,2030,0.001
Crete,RooftopPV_Ex,1,2035,0.001
Crete,RooftopPV_Ex,1,2040,0.001
Crete,RooftopPV_Ex,1,2045,0.001
Crete,RooftopPV_Ex,1,2050,0.001
THIRA,RooftopPV_Ex,1,2023,0.001
THIRA,RooftopPV_Ex,1,2025,0.001
THIRA,RooftopPV_Ex,1,2030,0.001
THIRA,RooftopPV_Ex,1,2035,0.001
THIRA,RooftopPV_Ex,1,2040,0.001
THIRA,RooftopPV_Ex,1,2045,0.001
THIRA,RooftopPV_Ex,1,2050,0.001
SAMOS,RooftopPV_Ex,1,2023,0.001
SAMOS,RooftopPV_Ex,1,2025,0.001
SAMOS,RooftopPV_Ex,1,2030,0.001
SAMOS,RooftopPV_Ex,1,2035,0.001
SAMOS,RooftopPV_Ex,1,2040,0.001
SAMOS,RooftopPV_Ex,1,2045,0.001
SAMOS,RooftopPV_Ex,1,2050,0.001
CHIOS,RooftopPV_Ex,1,2023,0.001
CHIOS,RooftopPV_Ex,1,2025,0.001
CHIOS,RooftopPV_Ex,1,2030,0.001
CHIOS,RooftopPV_Ex,1,2035,0.001
CHIOS,RooftopPV_Ex,1,2040,0.001
CHIOS,RooftopPV_Ex,1,2045,0.001
CHIOS,RooftopPV_Ex,1,2050,0.001
LESVOS,RooftopPV_Ex,1,2023,0.001
LESVOS,RooftopPV_Ex,1,2025,0.001
LESVOS,RooftopPV_Ex,1,2030,0.001
LESVOS,RooftopPV_Ex,1,2035,0.001
LESVOS,RooftopPV_Ex,1,2040,0.001
LESVOS,RooftopPV_Ex,1,2045,0.001
LESVOS,RooftopPV_Ex,1,2050,0.001
LEMNOS,RooftopPV_Ex,1,2023,0.001
LEMNOS,RooftopPV_Ex,1,2025,0.001
LEMNOS,RooftopPV_Ex,1,2030,0.001
LEMNOS,RooftopPV_Ex,1,2035,0.001
LEMNOS,RooftopPV_Ex,1,2040,0.001
LEMNOS,RooftopPV_Ex,1,2045,0.001
LEMNOS,RooftopPV_Ex,1,2050,0.001
KOS,RooftopPV_Ex,1,2023,0.001
KOS,RooftopPV_Ex,1,2025,0.001
KOS,RooftopPV_Ex,1,2030,0.001
KOS,RooftopPV_Ex,1,2035,0.001
KOS,RooftopPV_Ex,1,2040,0.001
KOS,RooftopPV_Ex,1,2045,0.001
KOS,RooftopPV_Ex,1,2050,0.001
KARPATHOS,RooftopPV_Ex,1,2023,0.001
KARPATHOS,RooftopPV_Ex,1,2025,0.001
KARPATHOS,RooftopPV_Ex,1,2030,0.001
KARPATHOS,RooftopPV_Ex,1,2035,0.001
KARPATHOS,RooftopPV_Ex,1,2040,0.001
KARPATHOS,RooftopPV_Ex,1,2045,0.001
KARPATHOS,RooftopPV_Ex,1,2050,0.001
RODOS,RooftopPV_Ex,1,2023,0.001
RODOS,RooftopPV_Ex,1,2025,0.001
RODOS,RooftopPV_Ex,1,2030,0.001
RODOS,RooftopPV_Ex,1,2035,0.001
RODOS,RooftopPV_Ex,1,2040,0.001
RODOS,RooftopPV_Ex,1,2045,0.001
RODOS,RooftopPV_Ex,1,2050,0.001
SKYROS,RooftopPV_Ex,1,2023,0.001
SKYROS,RooftopPV_Ex,1,2025,0.001
SKYROS,RooftopPV_Ex,1,2030,0.001
SKYROS,RooftopPV_Ex,1,2035,0.001
SKYROS,RooftopPV_Ex,1,2040,0.001
SKYROS,RooftopPV_Ex,1,2045,0.001
SKYROS,RooftopPV_Ex,1,2050,0.001
SERIFOS,RooftopPV_Ex,1,2023,0.001
SERIFOS,RooftopPV_Ex,1,2025,0.001
SERIFOS,RooftopPV_Ex,1,2030,0.001
SERIFOS,RooftopPV_Ex,1,2035,0.001
SERIFOS,RooftopPV_Ex,1,2040,0.001
SERIFOS,RooftopPV_Ex,1,2045,0.001
SERIFOS,RooftopPV_Ex,1,2050,0.001
EL65,RoR,1,2023,0.001
EL65,RoR,1,2025,0.001
EL65,RoR,1,2030,0.001
EL65,RoR,1,2035,0.001
EL65,RoR,1,2040,0.001
EL65,RoR,1,2045,0.001
EL65,RoR,1,2050,0.001
Crete,RoR,1,2023,0.001
Crete,RoR,1,2025,0.001
Crete,RoR,1,2030,0.001
Crete,RoR,1,2035,0.001
Crete,RoR,1,2040,0.001
Crete,RoR,1,2045,0.001
Crete,RoR,1,2050,0.001
EL65,RoR_Ex,1,2023,0.001
EL65,RoR_Ex,1,2025,0.001
EL65,RoR_Ex,1,2030,0.001
EL65,RoR_Ex,1,2035,0.001
EL65,RoR_Ex,1,2040,0.001
EL65,RoR_Ex,1,2045,0.001
EL65,RoR_Ex,1,2050,0.001
Crete,RoR_Ex,1,2023,0.001
Crete,RoR_Ex,1,2025,0.001
Crete,RoR_Ex,1,2030,0.001
Crete,RoR_Ex,1,2035,0.001
Crete,RoR_Ex,1,2040,0.001
Crete,RoR_Ex,1,2045,0.001
Crete,RoR_Ex,1,2050,0.001
SAMOS,Samos,1,2023,1.37
SAMOS,Samos,1,2025,1.37
SAMOS,Samos,1,2030,1.37
SAMOS,Samos,1,2035,1.37
SAMOS,Samos,1,2040,1.37
SAMOS,Samos,1,2045,1.37
SAMOS,Samos,1,2050,1.37
SERIFOS,Serifos,1,2023,1.37
SERIFOS,Serifos,1,2025,1.37
SERIFOS,Serifos,1,2030,1.37
SERIFOS,Serifos,1,2035,1.37
SERIFOS,Serifos,1,2040,1.37
SERIFOS,Serifos,1,2045,1.37
SERIFOS,Serifos,1,2050,1.37
SKYROS,Skyros,1,2023,1.37
SKYROS,Skyros,1,2025,1.37
SKYROS,Skyros,1,2030,1.37
SKYROS,Skyros,1,2035,1.37
SKYROS,Skyros,1,2040,1.37
SKYROS,Skyros,1,2045,1.37
SKYROS,Skyros,1,2050,1.37
EL63,Stratou_I,1,2023,0.09
EL63,Stratou_I,1,2025,0.09
EL63,Stratou_I,1,2030,0.09
EL63,Stratou_I,1,2035,0.09
EL63,Stratou_I,1,2040,0.09
EL63,Stratou_I,1,2045,0.09
EL63,Stratou_I,1,2050,0.09
THIRA,Thira,1,2023,1.66
THIRA,Thira,1,2025,1.66
THIRA,Thira,1,2030,1.66
THIRA,Thira,1,2035,1.66
THIRA,Thira,1,2040,1.66
THIRA,Thira,1,2045,1.66
THIRA,Thira,1,2050,1.66
EL64,THIS_Ag.Nikolaos,1,2023,0.69
EL64,THIS_Ag.Nikolaos,1,2025,0.69
EL64,THIS_Ag.Nikolaos,1,2030,0.69
EL64,THIS_Ag.Nikolaos,1,2035,0.69
EL64,THIS_Ag.Nikolaos,1,2040,0.69
EL64,THIS_Ag.Nikolaos,1,2045,0.69
EL64,THIS_Ag.Nikolaos,1,2050,0.69
EL51,Wind,1,2023,0.05
EL51,Wind,1,2025,0.05
EL51,Wind,1,2030,0.05
EL51,Wind,1,2035,0.05
EL51,Wind,1,2040,0.05
EL51,Wind,1,2045,0.05
EL51,Wind,1,2050,0.05
EL52,Wind,1,2023,0.05
EL52,Wind,1,2025,0.05
EL52,Wind,1,2030,0.05
EL52,Wind,1,2035,0.05
EL52,Wind,1,2040,0.05
EL52,Wind,1,2045,0.05
EL52,Wind,1,2050,0.05
EL53,Wind,1,2023,0.05
EL53,Wind,1,2025,0.05
EL53,Wind,1,2030,0.05
EL53,Wind,1,2035,0.05
EL53,Wind,1,2040,0.05
EL53,Wind,1,2045,0.05
EL53,Wind,1,2050,0.05
EL54,Wind,1,2023,0.05
EL54,Wind,1,2025,0.05
EL54,Wind,1,2030,0.05
EL54,Wind,1,2035,0.05
EL54,Wind,1,2040,0.05
EL54,Wind,1,2045,0.05
EL54,Wind,1,2050,0.05
EL61,Wind,1,2023,0.05
EL61,Wind,1,2025,0.05
EL61,Wind,1,2030,0.05
EL61,Wind,1,2035,0.05
EL61,Wind,1,2040,0.05
EL61,Wind,1,2045,0.05
EL61,Wind,1,2050,0.05
EL62,Wind,1,2023,0.05
EL62,Wind,1,2025,0.05
EL62,Wind,1,2030,0.05
EL62,Wind,1,2035,0.05
EL62,Wind,1,2040,0.05
EL62,Wind,1,2045,0.05
EL62,Wind,1,2050,0.05
EL63,Wind,1,2023,0.05
EL63,Wind,1,2025,0.05
EL63,Wind,1,2030,0.05
EL63,Wind,1,2035,0.05
EL63,Wind,1,2040,0.05
EL63,Wind,1,2045,0.05
EL63,Wind,1,2050,0.05
EL64,Wind,1,2023,0.05
EL64,Wind,1,2025,0.05
EL64,Wind,1,2030,0.05
EL64,Wind,1,2035,0.05
EL64,Wind,1,2040,0.05
EL64,Wind,1,2045,0.05
EL64,Wind,1,2050,0.05
EL30,Wind,1,2023,0.05
EL30,Wind,1,2025,0.05
EL30,Wind,1,2030,0.05
EL30,Wind,1,2035,0.05
EL30,Wind,1,2040,0.05
EL30,Wind,1,2045,0.05
EL30,Wind,1,2050,0.05
EL65,Wind,1,2023,0.05
EL65,Wind,1,2025,0.05
EL65,Wind,1,2030,0.05
EL65,Wind,1,2035,0.05
EL65,Wind,1,2040,0.05
EL65,Wind,1,2045,0.05
EL65,Wind,1,2050,0.05
Crete,Wind,1,2023,0.05
Crete,Wind,1,2025,0.05
Crete,Wind,1,2030,0.05
Crete,Wind,1,2035,0.05
Crete,Wind,1,2040,0.05
Crete,Wind,1,2045,0.05
Crete,Wind,1,2050,0.05
THIRA,Wind,1,2023,0.05
THIRA,Wind,1,2025,0.05
THIRA,Wind,1,2030,0.05
THIRA,Wind,1,2035,0.05
THIRA,Wind,1,2040,0.05
THIRA,Wind,1,2045,0.05
THIRA,Wind,1,2050,0.05
SAMOS,Wind,1,2023,0.05
SAMOS,Wind,1,2025,0.05
SAMOS,Wind,1,2030,0.05
SAMOS,Wind,1,2035,0.05
SAMOS,Wind,1,2040,0.05
SAMOS,Wind,1,2045,0.05
SAMOS,Wind,1,2050,0.05
CHIOS,Wind,1,2023,0.05
CHIOS,Wind,1,2025,0.05
CHIOS,Wind,1,2030,0.05
CHIOS,Wind,1,2035,0.05
CHIOS,Wind,1,2040,0.05
CHIOS,Wind,1,2045,0.05
CHIOS,Wind,1,2050,0.05
LESVOS,Wind,1,2023,0.05
LESVOS,Wind,1,2025,0.05
LESVOS,Wind,1,2030,0.05
LESVOS,Wind,1,2035,0.05
LESVOS,Wind,1,2040,0.05
LESVOS,Wind,1,2045,0.05
LESVOS,Wind,1,2050,0.05
LEMNOS,Wind,1,2023,0.05
LEMNOS,Wind,1,2025,0.05
LEMNOS,Wind,1,2030,0.05
LEMNOS,Wind,1,2035,0.05
LEMNOS,Wind,1,2040,0.05
LEMNOS,Wind,1,2045,0.05
LEMNOS,Wind,1,2050,0.05
KOS,Wind,1,2023,0.05
KOS,Wind,1,2025,0.05
KOS,Wind,1,2030,0.05
KOS,Wind,1,2035,0.05
KOS,Wind,1,2040,0.05
KOS,Wind,1,2045,0.05
KOS,Wind,1,2050,0.05
KARPATHOS,Wind,1,2023,0.05
KARPATHOS,Wind,1,2025,0.05
KARPATHOS,Wind,1,2030,0.05
KARPATHOS,Wind,1,2035,0.05
KARPATHOS,Wind,1,2040,0.05
KARPATHOS,Wind,1,2045,0.05
KARPATHOS,Wind,1,2050,0.05
RODOS,Wind,1,2023,0.05
RODOS,Wind,1,2025,0.05
RODOS,Wind,1,2030,0.05
RODOS,Wind,1,2035,0.05
RODOS,Wind,1,2040,0.05
RODOS,Wind,1,2045,0.05
RODOS,Wind,1,2050,0.05
SKYROS,Wind,1,2023,0.05
SKYROS,Wind,1,2025,0.05
SKYROS,Wind,1,2030,0.05
SKYROS,Wind,1,2035,0.05
SKYROS,Wind,1,2040,0.05
SKYROS,Wind,1,2045,0.05
SKYROS,Wind,1,2050,0.05
SERIFOS,Wind,1,2023,0.05
SERIFOS,Wind,1,2025,0.05
SERIFOS,Wind,1,2030,0.05
SERIFOS,Wind,1,2035,0.05
SERIFOS,Wind,1,2040,0.05
SERIFOS,Wind,1,2045,0.05
SERIFOS,Wind,1,2050,0.05
EL51,Wind_Ex,1,2023,0.05
EL51,Wind_Ex,1,2025,0.05
EL51,Wind_Ex,1,2030,0.05
EL51,Wind_Ex,1,2035,0.05
EL51,Wind_Ex,1,2040,0.05
EL51,Wind_Ex,1,2045,0.05
EL51,Wind_Ex,1,2050,0.05
EL52,Wind_Ex,1,2023,0.05
EL52,Wind_Ex,1,2025,0.05
EL52,Wind_Ex,1,2030,0.05
EL52,Wind_Ex,1,2035,0.05
EL52,Wind_Ex,1,2040,0.05
EL52,Wind_Ex,1,2045,0.05
EL52,Wind_Ex,1,2050,0.05
EL53,Wind_Ex,1,2023,0.05
EL53,Wind_Ex,1,2025,0.05
EL53,Wind_Ex,1,2030,0.05
EL53,Wind_Ex,1,2035,0.05
EL53,Wind_Ex,1,2040,0.05
EL53,Wind_Ex,1,2045,0.05
EL53,Wind_Ex,1,2050,0.05
EL54,Wind_Ex,1,2023,0.05
EL54,Wind_Ex,1,2025,0.05
EL54,Wind_Ex,1,2030,0.05
EL54,Wind_Ex,1,2035,0.05
EL54,Wind_Ex,1,2040,0.05
EL54,Wind_Ex,1,2045,0.05
EL54,Wind_Ex,1,2050,0.05
EL61,Wind_Ex,1,2023,0.05
EL61,Wind_Ex,1,2025,0.05
EL61,Wind_Ex,1,2030,0.05
EL61,Wind_Ex,1,2035,0.05
EL61,Wind_Ex,1,2040,0.05
EL61,Wind_Ex,1,2045,0.05
EL61,Wind_Ex,1,2050,0.05
EL62,Wind_Ex,1,2023,0.05
EL62,Wind_Ex,1,2025,0.05
EL62,Wind_Ex,1,2030,0.05
EL62,Wind_Ex,1,2035,0.05
EL62,Wind_Ex,1,2040,0.05
EL62,Wind_Ex,1,2045,0.05
EL62,Wind_Ex,1,2050,0.05
EL63,Wind_Ex,1,2023,0.05
EL63,Wind_Ex,1,2025,0.05
EL63,Wind_Ex,1,2030,0.05
EL63,Wind_Ex,1,2035,0.05
EL63,Wind_Ex,1,2040,0.05
EL63,Wind_Ex,1,2045,0.05
EL63,Wind_Ex,1,2050,0.05
EL64,Wind_Ex,1,2023,0.05
EL64,Wind_Ex,1,2025,0.05
EL64,Wind_Ex,1,2030,0.05
EL64,Wind_Ex,1,2035,0.05
EL64,Wind_Ex,1,2040,0.05
EL64,Wind_Ex,1,2045,0.05
EL64,Wind_Ex,1,2050,0.05
EL30,Wind_Ex,1,2023,0.05
EL30,Wind_Ex,1,2025,0.05
EL30,Wind_Ex,1,2030,0.05
EL30,Wind_Ex,1,2035,0.05
EL30,Wind_Ex,1,2040,0.05
EL30,Wind_Ex,1,2045,0.05
EL30,Wind_Ex,1,2050,0.05
EL65,Wind_Ex,1,2023,0.05
EL65,Wind_Ex,1,2025,0.05
EL65,Wind_Ex,1,2030,0.05
EL65,Wind_Ex,1,2035,0.05
EL65,Wind_Ex,1,2040,0.05
EL65,Wind_Ex,1,2045,0.05
EL65,Wind_Ex,1,2050,0.05
Crete,Wind_Ex,1,2023,0.05
Crete,Wind_Ex,1,2025,0.05
Crete,Wind_Ex,1,2030,0.05
Crete,Wind_Ex,1,2035,0.05
Crete,Wind_Ex,1,2040,0.05
Crete,Wind_Ex,1,2045,0.05
Crete,Wind_Ex,1,2050,0.05
THIRA,Wind_Ex,1,2023,0.05
THIRA,Wind_Ex,1,2025,0.05
THIRA,Wind_Ex,1,2030,0.05
THIRA,Wind_Ex,1,2035,0.05
THIRA,Wind_Ex,1,2040,0.05
THIRA,Wind_Ex,1,2045,0.05
THIRA,Wind_Ex,1,2050,0.05
SAMOS,Wind_Ex,1,2023,0.05
SAMOS,Wind_Ex,1,2025,0.05
SAMOS,Wind_Ex,1,2030,0.05
SAMOS,Wind_Ex,1,2035,0.05
SAMOS,Wind_Ex,1,2040,0.05
SAMOS,Wind_Ex,1,2045,0.05
SAMOS,Wind_Ex,1,2050,0.05
CHIOS,Wind_Ex,1,2023,0.05
CHIOS,Wind_Ex,1,2025,0.05
CHIOS,Wind_Ex,1,2030,0.05
CHIOS,Wind_Ex,1,2035,0.05
CHIOS,Wind_Ex,1,2040,0.05
CHIOS,Wind_Ex,1,2045,0.05
CHIOS,Wind_Ex,1,2050,0.05
LESVOS,Wind_Ex,1,2023,0.05
LESVOS,Wind_Ex,1,2025,0.05
LESVOS,Wind_Ex,1,2030,0.05
LESVOS,Wind_Ex,1,2035,0.05
LESVOS,Wind_Ex,1,2040,0.05
LESVOS,Wind_Ex,1,2045,0.05
LESVOS,Wind_Ex,1,2050,0.05
LEMNOS,Wind_Ex,1,2023,0.05
LEMNOS,Wind_Ex,1,2025,0.05
LEMNOS,Wind_Ex,1,2030,0.05
LEMNOS,Wind_Ex,1,2035,0.05
LEMNOS,Wind_Ex,1,2040,0.05
LEMNOS,Wind_Ex,1,2045,0.05
LEMNOS,Wind_Ex,1,2050,0.05
KOS,Wind_Ex,1,2023,0.05
KOS,Wind_Ex,1,2025,0.05
KOS,Wind_Ex,1,2030,0.05
KOS,Wind_Ex,1,2035,0.05
KOS,Wind_Ex,1,2040,0.05
KOS,Wind_Ex,1,2045,0.05
KOS,Wind_Ex,1,2050,0.05
KARPATHOS,Wind_Ex,1,2023,0.05
KARPATHOS,Wind_Ex,1,2025,0.05
KARPATHOS,Wind_Ex,1,2030,0.05
KARPATHOS,Wind_Ex,1,2035,0.05
KARPATHOS,Wind_Ex,1,2040,0.05
KARPATHOS,Wind_Ex,1,2045,0.05
KARPATHOS,Wind_Ex,1,2050,0.05
RODOS,Wind_Ex,1,2023,0.05
RODOS,Wind_Ex,1,2025,0.05
RODOS,Wind_Ex,1,2030,0.05
RODOS,Wind_Ex,1,2035,0.05
RODOS,Wind_Ex,1,2040,0.05
RODOS,Wind_Ex,1,2045,0.05
RODOS,Wind_Ex,1,2050,0.05
SKYROS,Wind_Ex,1,2023,0.05
SKYROS,Wind_Ex,1,2025,0.05
SKYROS,Wind_Ex,1,2030,0.05
SKYROS,Wind_Ex,1,2035,0.05
SKYROS,Wind_Ex,1,2040,0.05
SKYROS,Wind_Ex,1,2045,0.05
SKYROS,Wind_Ex,1,2050,0.05
SERIFOS,Wind_Ex,1,2023,0.05
SERIFOS,Wind_Ex,1,2025,0.05
SERIFOS,Wind_Ex,1,2030,0.05
SERIFOS,Wind_Ex,1,2035,0.05
SERIFOS,Wind_Ex,1,2040,0.05
SERIFOS,Wind_Ex,1,2045,0.05
SERIFOS,Wind_Ex,1,2050,0.05
Crete,Xilokamara,1,2023,1.66
Crete,Xilokamara,1,2025,1.66
Crete,Xilokamara,1,2030,1.66
Crete,Xilokamara,1,2035,1.66
Crete,Xilokamara,1,2040,1.66
Crete,Xilokamara,1,2045,1.66
Crete,Xilokamara,1,2050,1.66
